,country,year,gender,age,suicides_no,population,suicides/100k pop,GdpForYear,GdpPerCapita,generation,all_population,country_id
29224,Canada,2019,male,55-74 years,900.0,37601230,2.3935387219999997,1.74E+12,46338.34096,G.I. Generation,37601230,19
29227,Colombia,2019,male,55-74 years,422.0,50187406,0.8408483990000001,3.23E+11,6424.979492,G.I. Generation,50187406,21
29228,Costa Rica,2019,male,55-74 years,62.0,5084532,1.219384596,64072870932,12693.827959999999,G.I. Generation,5084532,22
29229,Croatia,2019,male,55-74 years,156.0,4065253,3.837399542,62246206341,15311.7669,G.I. Generation,4065253,23
29230,Cuba,2019,male,55-74 years,438.0,11316697,3.8703872689999996,1.03E+11,9125.878679000001,G.I. Generation,11316697,24
29232,Czechia,2019,male,55-74 years,327.0,10671870,3.0641302789999996,2.52E+11,23660.14881,G.I. Generation,10671870,102
29235,Ecuador,2019,male,55-74 years,146.0,17343740,0.841802287,1.08E+11,6222.524653,G.I. Generation,17343740,29
29236,Egypt,2019,male,55-74 years,4.0,105618671,0.003787209,3.03E+11,3019.092283,G.I. Generation,105618671,106
29238,Estonia,2019,male,55-74 years,59.0,1326898,4.4464608430000006,31045591753,23397.12001,G.I. Generation,1326898,31
29239,Finland,2019,male,55-74 years,142.0,5521606,2.5717155480000002,2.69E+11,48628.641760000006,G.I. Generation,5521606,33
29240,Georgia,2019,male,55-74 years,60.0,3720161,1.612833423,17477255562,4697.983652,G.I. Generation,3720161,35
29241,Germany,2019,male,55-74 years,1495.0,83092962,1.799189683,3.89E+12,46794.89929,G.I. Generation,83092962,36
29242,Greece,2019,male,55-74 years,155.0,10721582,1.445682176,2.05E+11,19133.75776,G.I. Generation,10721582,37
29244,Guatemala,2019,male,55-74 years,45.0,16604026,0.27101860699999997,77020015201,4638.634943,G.I. Generation,16604026,39
29245,Hungary,2019,male,55-74 years,445.0,9771141,4.554227597,1.64E+11,16735.65978,G.I. Generation,9771141,41
29246,Iceland,2019,male,55-74 years,11.0,360563,3.0507844680000002,24857740445,68941.46222999999,G.I. Generation,360563,42
29250,Japan,2019,male,55-74 years,1495.0,126633000,1.180576943,5.15E+12,40777.6087,G.I. Generation,126633000,47
29252,Kazakhstan,2019,male,55-74 years,358.0,18513673,1.93370597,1.82E+11,9812.595808,G.I. Generation,18513673,48
29253,Kuwait,2019,male,55-74 years,3.0,4441100,0.067550832,1.36E+11,32373.251119999997,G.I. Generation,4441100,50
29254,Kyrgyzstan,2019,male,55-74 years,51.0,6456200,0.789938354,8871026074,1374.032105,G.I. Generation,6456200,51
29255,Latvia,2019,male,55-74 years,77.0,1913822,4.0233626739999995,34308783825,17926.84159,G.I. Generation,1913822,52
29256,Lebanon,2019,male,55-74 years,4.0,5781907,0.069181327,51953744507,7578.1723680000005,G.I. Generation,5781907,107
29257,Lithuania,2019,male,55-74 years,185.0,2794137,6.621006772,54697379017,19575.768480000002,G.I. Generation,2794137,53
29258,Luxembourg,2019,male,55-74 years,12.0,620001,1.9354807490000001,70195715496,113218.7133,G.I. Generation,620001,54
29259,Maldives,2019,male,55-74 years,0.0,504508,0.0,5607762625,10561.61351,G.I. Generation,504508,56
29261,Mauritius,2019,male,55-74 years,16.0,1265711,1.264111634,14045808843,11097.16898,G.I. Generation,1265711,58
29262,Mexico,2019,male,55-74 years,641.0,125085311,0.512450259,1.27E+12,9950.45008,G.I. Generation,125085311,59
29263,Montenegro,2019,male,55-74 years,14.0,622028,2.250702541,5542674317,8910.650834,G.I. Generation,622028,61
29264,Netherlands,2019,male,55-74 years,431.0,17344874,2.484884007,9.10E+11,52476.27325,G.I. Generation,17344874,62
29265,Nicaragua,2019,male,55-74 years,25.0,6663924,0.375154338,12611218627,1926.6996940000001,G.I. Generation,6663924,64
29266,North Macedonia,2019,male,55-74 years,22.0,2076694,1.059376105,12606338449,6070.388054,G.I. Generation,2076694,103
29267,Panama,2019,male,55-74 years,18.0,4232532,0.42527735200000005,66984427150,15774.25494,G.I. Generation,4232532,67
29268,Paraguay,2019,male,55-74 years,63.0,6530026,0.964774107,37906944075,5380.963322,G.I. Generation,6530026,68
29270,Philippines,2019,male,55-74 years,276.0,110380804,0.250043477,3.77E+11,3485.340844,G.I. Generation,110380804,69
29271,Poland,2019,male,55-74 years,1495.0,37965475,3.937788214,5.97E+11,15732.203130000002,G.I. Generation,37965475,70
29274,Republic of Korea,2019,male,55-74 years,1495.0,304404,491.12363830000004,5.10E+13,45819.48008,G.I. Generation,304404,74
29276,Romania,2019,male,55-74 years,546.0,19371648,2.818552144,2.50E+11,12899.346109999999,G.I. Generation,19371648,75
29277,Russian Federation,2019,male,55-74 years,1495.0,144406261,1.035273671,1.69E+12,11497.64925,G.I. Generation,144406261,76
29279,Serbia,2019,male,55-74 years,272.0,6945235,3.9163541619999998,51514222382,7417.203648999999,G.I. Generation,6945235,81
29280,Seychelles,2019,male,55-74 years,0.0,97625,0.0,1582841059,16213.480759999999,G.I. Generation,97625,82
29281,Singapore,2019,male,55-74 years,77.0,5703569,1.350031884,3.74E+11,65640.70795,G.I. Generation,5703569,83
29282,Slovakia,2019,male,55-74 years,109.0,41608,261.9688521,1.05E+11,19303.54566,G.I. Generation,41608,84
29283,Slovenia,2019,male,55-74 years,121.0,2088385,5.793950828,54178877606,25942.95477,G.I. Generation,2088385,85
29285,Spain,2019,male,55-74 years,816.0,47134837,1.731203611,1.39E+12,29555.3157,G.I. Generation,47134837,87
29289,Thailand,2019,male,55-74 years,1495.0,71307763,2.096545926,5.44E+11,7817.009671,G.I. Generation,71307763,92
29290,Turkey,2019,male,55-74 years,487.0,83481684,0.583361495,7.61E+11,9121.515167,G.I. Generation,83481684,94
29291,Ukraine,2019,male,55-74 years,1495.0,44386203,3.3681637510000004,1.54E+11,3661.456204,G.I. Generation,44386203,96
29292,United Kingdom,2019,male,55-74 years,1495.0,66836327,2.236807537,2.88E+12,43070.498360000005,G.I. Generation,66836327,98
29293,United States of America,2019,male,55-74 years,1495.0,328329953,0.45533463700000004,2.14E+13,65279.52903,G.I. Generation,328329953,104
29294,Uruguay,2019,male,55-74 years,134.0,3428409,3.908518499,61231149881,17688.01501,G.I. Generation,3428409,100
29295,Uzbekistan,2019,male,55-74 years,169.0,33580350,0.503270514,59907674027,1784.009816,G.I. Generation,33580350,101
29297,Argentina,2018,male,55-74 years,454.0,44494502,1.0203507840000001,5.25E+11,11795.15939,G.I. Generation,44494502,3
29298,Armenia,2018,male,55-74 years,13.0,2836557,0.45830208899999997,12457941907,4220.540321,G.I. Generation,2836557,4
29299,Australia,2018,male,55-74 years,561.0,24966643,2.246998125,1.43E+12,57180.7794,G.I. Generation,24966643,6
29300,Austria,2018,male,55-74 years,304.0,8840521,3.438711361,4.55E+11,51461.43322,G.I. Generation,8840521,7
29301,Belarus,2018,male,55-74 years,452.0,9438785,4.788751942,60031262269,6360.062473,G.I. Generation,9438785,12
29302,Belgium,2018,male,55-74 years,409.0,11427054,3.5792252319999998,5.43E+11,47519.5531,G.I. Generation,11427054,13
29303,Brazil,2018,male,55-74 years,1495.0,210166592,0.7113404590000001,1.92E+12,9151.381732,G.I. Generation,210166592,16
29304,Brunei Darussalam,2018,male,55-74 years,0.0,434274,0.0,13567351175,31628.476260000003,G.I. Generation,434274,105
29305,Bulgaria,2018,male,55-74 years,199.0,7025037,2.832725294,66363422450,9446.700772,G.I. Generation,7025037,17
29306,Canada,2018,male,55-74 years,794.0,37065084,2.142177797,1.73E+12,46548.52036,G.I. Generation,37065084,19
29307,Chile,2018,male,55-74 years,314.0,18701450,1.679014194,2.98E+11,15888.14436,G.I. Generation,18701450,20
29309,Colombia,2018,male,55-74 years,454.0,49276961,0.92132305,3.34E+11,6729.583331999999,G.I. Generation,49276961,21
29310,Costa Rica,2018,male,55-74 years,57.0,5040734,1.130787699,62420165100,12485.4239,G.I. Generation,5040734,22
29312,Cuba,2018,male,55-74 years,433.0,11328244,3.822304675,1.00E+11,8824.194008,G.I. Generation,11328244,24
29313,Cyprus,2018,male,55-74 years,9.0,1218831,0.738412462,25522671233,29334.110930000003,G.I. Generation,1218831,25
29314,Czechia,2018,male,55-74 years,341.0,10629928,3.2079238919999997,2.49E+11,23419.73561,G.I. Generation,10629928,102
29315,Denmark,2018,male,55-74 years,148.0,5793636,2.554527071,3.57E+11,61591.92887,G.I. Generation,5793636,27
29316,Dominican Republic,2018,male,55-74 years,128.0,10765531,1.188979903,85555378043,8050.6440760000005,G.I. Generation,10765531,108
29317,Ecuador,2018,male,55-74 years,152.0,17015672,0.893294135,1.08E+11,6295.934662,G.I. Generation,17015672,29
29318,Egypt,2018,male,55-74 years,7.0,103740765,0.006747589,2.50E+11,2537.1251850000003,G.I. Generation,103740765,106
29319,El Salvador,2018,male,55-74 years,34.0,6276342,0.541716815,26020850000,4052.624775,G.I. Generation,6276342,30
29320,Estonia,2018,male,55-74 years,49.0,1321977,3.7065697810000002,30474612057,23052.30126,G.I. Generation,1321977,31
29321,Finland,2018,male,55-74 years,185.0,5515525,3.3541684610000004,2.76E+11,49964.499910000006,G.I. Generation,5515525,33
29322,Georgia,2018,male,55-74 years,71.0,3726549,1.9052479919999998,17599700091,4722.787783,G.I. Generation,3726549,35
29323,Germany,2018,male,55-74 years,1495.0,82905782,1.803251792,3.98E+12,47950.180810000005,G.I. Generation,82905782,36
29324,Greece,2018,male,55-74 years,151.0,10732882,1.406891457,2.12E+11,19747.34258,G.I. Generation,10732882,37
29325,Grenada,2018,male,55-74 years,0.0,121838,0.0,1166523556,10466.88221,G.I. Generation,121838,38
29326,Guatemala,2018,male,55-74 years,46.0,16346950,0.281398059,73208583759,4478.424646,G.I. Generation,16346950,39
29327,Hungary,2018,male,55-74 years,464.0,9775564,4.746529203,1.61E+11,16427.37276,G.I. Generation,9775564,41
29328,Iceland,2018,male,55-74 years,8.0,352721,2.268081572,26267063758,74469.80406000001,G.I. Generation,352721,42
29329,Ireland,2018,male,55-74 years,96.0,4867316,1.972339581,3.85E+11,79068.97461,G.I. Generation,4867316,43
29330,Israel,2018,male,55-74 years,102.0,8882800,1.1482865759999998,3.74E+11,42063.45313,G.I. Generation,8882800,44
29332,Japan,2018,male,55-74 years,1495.0,126811000,1.17891981,5.04E+12,39808.168560000006,G.I. Generation,126811000,47
29333,Jordan,2018,male,55-74 years,0.0,10459865,0.0,42932112676,4308.151074,G.I. Generation,10459865,109
29334,Kazakhstan,2018,male,55-74 years,341.0,18276452,1.86578883,1.79E+11,9812.626370999998,G.I. Generation,18276452,48
29335,Kuwait,2018,male,55-74 years,4.0,4317185,0.09265296699999999,1.38E+11,33399.06044,G.I. Generation,4317185,50
29336,Kyrgyzstan,2018,male,55-74 years,41.0,6322800,0.648446891,8271108638,1308.140165,G.I. Generation,6322800,51
29337,Latvia,2018,male,55-74 years,93.0,1927174,4.825718902,34412210812,17856.307119999998,G.I. Generation,1927174,52
29339,Lithuania,2018,male,55-74 years,171.0,2801543,6.103779239,53724663843,19176.81215,G.I. Generation,2801543,53
29340,Luxembourg,2018,male,55-74 years,0.0,607950,0.0,71250208996,117197.4817,G.I. Generation,607950,54
29341,Maldives,2018,male,55-74 years,0.0,489758,0.0,5300962660,10279.07998,G.I. Generation,489758,56
29343,Mauritius,2018,male,55-74 years,9.0,1265303,0.7112920779999999,14181951059,11208.34382,G.I. Generation,1265303,58
29344,Mexico,2018,male,55-74 years,588.0,124013861,0.474140548,1.22E+12,9686.984927,G.I. Generation,124013861,59
29346,Netherlands,2018,male,55-74 years,373.0,17231624,2.164624762,9.14E+11,53018.62936,G.I. Generation,17231624,62
29347,Nicaragua,2018,male,55-74 years,38.0,6572233,0.578190092,13025239912,2014.5751890000001,G.I. Generation,6572233,64
29348,North Macedonia,2018,male,55-74 years,28.0,2076217,1.348606624,12683070061,6108.740108,G.I. Generation,2076217,103
29349,Panama,2018,male,55-74 years,12.0,4165255,0.288097607,64929409212,15544.999080000001,G.I. Generation,4165255,67
29350,Paraguay,2018,male,55-74 years,48.0,6443328,0.7449566440000001,40225448341,5782.78455,G.I. Generation,6443328,68
29351,Peru,2018,male,55-74 years,56.0,32203944,0.173891744,2.23E+11,6957.793411,G.I. Generation,32203944,110
29352,Philippines,2018,male,55-74 years,295.0,108568836,0.271717015,3.47E+11,3252.1102739999997,G.I. Generation,108568836,69
29353,Poland,2018,male,55-74 years,1495.0,37974750,3.936826444,5.87E+11,15468.482219999998,G.I. Generation,37974750,70
29354,Portugal,2018,male,55-74 years,252.0,10283822,2.450450815,2.42E+11,23551.04829,G.I. Generation,10283822,71
29356,Republic of Korea,2018,male,55-74 years,1495.0,297298,502.8624478,5.05E+13,45492.802019999996,G.I. Generation,297298,74
29357,Republic of Moldova,2018,male,55-74 years,126.0,107001,117.7559088,1.34E+12,1462.3741810000001,G.I. Generation,107001,111
29358,Romania,2018,male,55-74 years,564.0,19473970,2.896173713,2.41E+11,12398.98198,G.I. Generation,19473970,75
29359,Russian Federation,2018,male,55-74 years,1495.0,144477859,1.034760627,1.66E+12,11287.35528,G.I. Generation,144477859,76
29361,Serbia,2018,male,55-74 years,290.0,6982604,4.153178383999999,50640650221,7252.401858,G.I. Generation,6982604,81
29363,Singapore,2018,male,55-74 years,88.0,5638676,1.560650053,3.76E+11,66679.04649,G.I. Generation,5638676,83
29364,Slovakia,2018,male,55-74 years,111.0,40895,271.4268248,1.06E+11,19380.51351,G.I. Generation,40895,84
29365,Slovenia,2018,male,55-74 years,98.0,2073894,4.725410267,54137142149,26104.10279,G.I. Generation,2073894,85
29366,South Africa,2018,male,55-74 years,21.0,57339635,0.036623882,4.05E+11,7005.095412999999,G.I. Generation,57339635,86
29367,Spain,2018,male,55-74 years,795.0,46797754,1.698799477,1.42E+12,30349.7521,G.I. Generation,46797754,87
29368,Sweden,2018,male,55-74 years,277.0,10175214,2.722301467,5.55E+11,54589.06039,G.I. Generation,10175214,90
29369,Switzerland,2018,male,55-74 years,214.0,8514329,2.5134100409999998,7.36E+11,86388.40495,G.I. Generation,8514329,91
29371,Thailand,2018,male,55-74 years,878.0,71127802,1.234397768,5.07E+11,7296.879608,G.I. Generation,71127802,92
29373,Ukraine,2018,male,55-74 years,1495.0,44622518,3.350326398,1.31E+11,3096.561697,G.I. Generation,44622518,96
29374,United Kingdom,2018,male,55-74 years,860.0,66460344,1.294004738,2.90E+12,43646.95197,G.I. Generation,66460344,98
29375,United States of America,2018,male,55-74 years,1495.0,326838199,0.45741287399999997,2.06E+13,63064.418410000006,G.I. Generation,326838199,104
29376,Uruguay,2018,male,55-74 years,145.0,3427042,4.231054069,64515038268,18703.86029,G.I. Generation,3427042,100
29377,Uzbekistan,2018,male,55-74 years,178.0,32956100,0.540112453,52633143808,1597.068337,G.I. Generation,32956100,101
29378,Antigua and Barbuda,2017,male,55-74 years,0.0,91119,0.0,1467977778,15383.5764,G.I. Generation,91119,2
29379,Argentina,2017,male,55-74 years,466.0,44044811,1.058013395,6.44E+11,14613.041819999999,G.I. Generation,44044811,3
29380,Armenia,2017,male,55-74 years,13.0,2851923,0.455832784,11527458566,3914.527854,G.I. Generation,2851923,4
29381,Australia,2017,male,55-74 years,556.0,24594202,2.260695427,1.33E+12,53934.250179999995,G.I. Generation,24594202,6
29382,Austria,2017,male,55-74 years,292.0,8797566,3.3190998510000003,4.16E+11,47312.00623,G.I. Generation,8797566,7
29384,Belgium,2017,male,55-74 years,351.0,11375158,3.085671425,5.02E+11,44089.31009,G.I. Generation,11375158,13
29385,Brazil,2017,male,55-74 years,1495.0,208504960,0.717009322,2.06E+12,9928.675897,G.I. Generation,208504960,16
29386,Brunei Darussalam,2017,male,55-74 years,1.0,430276,0.232408965,12128104859,28571.608289999996,G.I. Generation,430276,105
29387,Bulgaria,2017,male,55-74 years,200.0,7075947,2.826476795,59199447421,8366.293221,G.I. Generation,7075947,17
29388,Canada,2017,male,55-74 years,855.0,36545236,2.33956623,1.65E+12,45129.356439999996,G.I. Generation,36545236,19
29389,Chile,2017,male,55-74 years,348.0,18368577,1.894539789,2.77E+11,14998.81706,G.I. Generation,18368577,20
29390,"China, Hong Kong SAR",2017,male,55-74 years,165.0,1396215000,0.011817663999999999,1.23E+13,8816.986905,G.I. Generation,1396215000,112
29391,Colombia,2017,male,55-74 years,370.0,48351671,0.7652269140000001,3.12E+11,6376.706716,G.I. Generation,48351671,21
29392,Costa Rica,2017,male,55-74 years,44.0,4993842,0.881085144,60516043590,12225.57449,G.I. Generation,4993842,22
29393,Croatia,2017,male,55-74 years,182.0,4124531,4.412622914,56214427431,13629.28959,G.I. Generation,4124531,23
29394,Cuba,2017,male,55-74 years,445.0,11336405,3.9254066880000003,96851000000,8541.213686,G.I. Generation,11336405,24
29395,Cyprus,2017,male,55-74 years,5.0,1208523,0.413728162,22870833710,26608.87509,G.I. Generation,1208523,25
29396,Czechia,2017,male,55-74 years,325.0,10594438,3.067647383,2.19E+11,20636.19995,G.I. Generation,10594438,102
29397,Denmark,2017,male,55-74 years,131.0,5764980,2.2723409269999997,3.32E+11,57610.09817999999,G.I. Generation,5764980,27
29398,Dominican Republic,2017,male,55-74 years,113.0,10647244,1.061307508,79997975622,7609.353275,G.I. Generation,10647244,108
29399,Ecuador,2017,male,55-74 years,142.0,16696944,0.850455029,1.04E+11,6213.503127,G.I. Generation,16696944,29
29400,Egypt,2017,male,55-74 years,4.0,101789386,0.003929683,2.36E+11,2444.290387,G.I. Generation,101789386,106
29401,El Salvador,2017,male,55-74 years,39.0,6266654,0.6223416829999999,24979190000,3910.254403,G.I. Generation,6266654,30
29402,Estonia,2017,male,55-74 years,51.0,1317384,3.871308593,26857880622,20387.28315,G.I. Generation,1317384,31
29403,Finland,2017,male,55-74 years,177.0,5508214,3.213382777,2.55E+11,46297.49635,G.I. Generation,5508214,33
29404,Georgia,2017,male,55-74 years,42.0,3728004,1.126608233,16242916916,4357.000936,G.I. Generation,3728004,35
29405,Germany,2017,male,55-74 years,1495.0,82657002,1.8086791969999998,3.68E+12,44542.2952,G.I. Generation,82657002,36
29406,Greece,2017,male,55-74 years,132.0,10754679,1.2273727559999998,1.99E+11,18536.19072,G.I. Generation,10754679,37
29407,Grenada,2017,male,55-74 years,0.0,120921,0.0,1125685185,10152.83281,G.I. Generation,120921,38
29408,Guatemala,2017,male,55-74 years,32.0,16087418,0.198913213,71654134379,4454.04815,G.I. Generation,16087418,39
29409,Hungary,2017,male,55-74 years,459.0,9787966,4.689431900000001,1.43E+11,14623.69665,G.I. Generation,9787966,41
29410,Iceland,2017,male,55-74 years,6.0,343400,1.7472335469999998,24728285177,72010.14903,G.I. Generation,343400,42
29412,Israel,2017,male,55-74 years,86.0,8713300,0.98699689,3.55E+11,40774.12961,G.I. Generation,8713300,44
29413,Italy,2017,male,55-74 years,979.0,60536709,1.617200565,1.96E+12,32326.67421,G.I. Generation,60536709,45
29414,Japan,2017,male,55-74 years,1495.0,126972000,1.177424944,4.93E+12,38891.08627,G.I. Generation,126972000,47
29415,Jordan,2017,male,55-74 years,1.0,10215381,0.00978916,41408960845,4231.518279999999,G.I. Generation,10215381,109
29416,Kazakhstan,2017,male,55-74 years,337.0,18037776,1.868301281,1.67E+11,9247.581331,G.I. Generation,18037776,48
29417,Kuwait,2017,male,55-74 years,3.0,4124904,0.072728965,1.21E+11,29759.46747,G.I. Generation,4124904,50
29418,Kyrgyzstan,2017,male,55-74 years,41.0,6198200,0.661482366,7702934800,1242.7696429999999,G.I. Generation,6198200,51
29419,Latvia,2017,male,55-74 years,78.0,1942248,4.015965005,30408509602,15656.34749,G.I. Generation,1942248,52
29421,Lithuania,2017,male,55-74 years,207.0,2828403,7.3186176089999995,47640770634,16843.69965,G.I. Generation,2828403,53
29422,Luxembourg,2017,male,55-74 years,14.0,596336,2.34766977,65549868207,109921.0314,G.I. Generation,596336,54
29423,Maldives,2017,male,55-74 years,0.0,472442,0.0,4754175869,9577.346946,G.I. Generation,472442,56
29424,Malta,2017,male,55-74 years,7.0,467999,1.4957296919999998,13221298308,28250.69777,G.I. Generation,467999,57
29425,Mauritius,2017,male,55-74 years,4.0,1264613,0.3163023,13259351418,10484.90836,G.I. Generation,1264613,58
29426,Mexico,2017,male,55-74 years,569.0,122839258,0.463206966,1.16E+12,9287.849587,G.I. Generation,122839258,59
29427,Montenegro,2017,male,55-74 years,16.0,622373,2.57080561,4844592067,7784.0652900000005,G.I. Generation,622373,61
29428,Netherlands,2017,male,55-74 years,423.0,17131296,2.469165205,8.32E+11,48554.99228,G.I. Generation,17131296,62
29429,Nicaragua,2017,male,55-74 years,34.0,6480532,0.524648285,13785876629,2159.156714,G.I. Generation,6480532,64
29430,North Macedonia,2017,male,55-74 years,31.0,2074502,1.494334544,11307058382,5450.492881,G.I. Generation,2074502,103
29431,Panama,2017,male,55-74 years,25.0,4096063,0.610342175,62202725204,15146.40851,G.I. Generation,4096063,67
29432,Paraguay,2017,male,55-74 years,43.0,6355404,0.6765895609999999,38997129474,5678.8699719999995,G.I. Generation,6355404,68
29433,Peru,2017,male,55-74 years,36.0,31605486,0.113904276,2.11E+11,6710.507602000001,G.I. Generation,31605486,110
29434,Philippines,2017,male,55-74 years,291.0,106738501,0.272628899,3.28E+11,3123.2456420000003,G.I. Generation,106738501,69
29435,Poland,2017,male,55-74 years,1495.0,37974826,3.936818565,5.27E+11,13864.68176,G.I. Generation,37974826,70
29436,Portugal,2017,male,55-74 years,256.0,10300300,2.485364504,2.21E+11,21437.3475,G.I. Generation,10300300,71
29437,Puerto Rico,2017,male,55-74 years,81.0,3325286,2.435880703,1.03E+11,31108.76057,G.I. Generation,3325286,72
29438,Republic of Korea,2017,male,55-74 years,1495.0,290239,515.0927339,4.76E+13,43033.4408,G.I. Generation,290239,74
29439,Republic of Moldova,2017,male,55-74 years,143.0,107281,133.2948052,1.26E+12,1407.0969289999998,G.I. Generation,107281,111
29440,Romania,2017,male,55-74 years,547.0,19588715,2.792424107,2.12E+11,10807.009170000001,G.I. Generation,19588715,75
29441,Russian Federation,2017,male,55-74 years,1495.0,144496739,1.034625425,1.57E+12,10720.33266,G.I. Generation,144496739,76
29442,Saint Vincent and the Grenadines,2017,male,55-74 years,0.0,15157793,0.0,20996564752,1361.701972,G.I. Generation,15157793,113
29443,Serbia,2017,male,55-74 years,0.0,7020858,0.0,44179055280,6292.543629,G.I. Generation,7020858,81
29444,Seychelles,2017,male,55-74 years,2.0,95843,2.0867460330000003,1528242026,15945.264930000001,G.I. Generation,95843,82
29445,Singapore,2017,male,55-74 years,66.0,5612253,1.175998302,3.43E+11,61176.456360000004,G.I. Generation,5612253,83
29446,Slovakia,2017,male,55-74 years,96.0,40574,236.6047222,95157888667,17494.72879,G.I. Generation,40574,84
29447,Slovenia,2017,male,55-74 years,120.0,2066388,5.807234652999999,48469082710,23455.944730000003,G.I. Generation,2066388,85
29448,South Africa,2017,male,55-74 years,27.0,56641209,0.047668474,3.81E+11,6690.939847,G.I. Generation,56641209,86
29449,Spain,2017,male,55-74 years,752.0,46593236,1.6139681730000002,1.31E+12,28100.586239999997,G.I. Generation,46593236,87
29450,Sweden,2017,male,55-74 years,262.0,10057698,2.604969845,5.41E+11,53791.508729999994,G.I. Generation,10057698,90
29451,Switzerland,2017,male,55-74 years,253.0,8451840,2.993431016,7.04E+11,83352.08865,G.I. Generation,8451840,91
29452,Tajikistan,2017,male,55-74 years,14.0,8925525,0.156853518,7536439875,848.6723799,G.I. Generation,8925525,114
29453,Thailand,2017,male,55-74 years,777.0,70898202,1.095937525,4.56E+11,6593.818352,G.I. Generation,70898202,92
29455,Ukraine,2017,male,55-74 years,1495.0,44831135,3.334736004,1.12E+11,2638.326055,G.I. Generation,44831135,96
29456,United Kingdom,2017,male,55-74 years,817.0,66058859,1.236775827,2.70E+12,40857.755580000005,G.I. Generation,66058859,98
29457,United States of America,2017,male,55-74 years,1495.0,325122128,0.459827207,1.95E+13,60109.65573,G.I. Generation,325122128,104
29458,Uruguay,2017,male,55-74 years,128.0,3422200,3.740284028,64233966861,18690.89384,G.I. Generation,3422200,100
29459,Uzbekistan,2017,male,55-74 years,138.0,32388600,0.426075841,62081323299,1916.764642,G.I. Generation,32388600,101
29463,Australia,2020,male,75+ years,197.0,25655289,0.767872855,1.33E+12,51692.84275,G.I. Generation,25655289,6
29464,Austria,2020,male,75+ years,226.0,8916864,2.534523348,4.33E+11,48586.80132,G.I. Generation,8916864,7
29474,Costa Rica,2020,male,75+ years,14.0,5123105,0.273271776,61846895121,12140.85415,G.I. Generation,5123105,22
29478,Czechia,2020,male,75+ years,170.0,10697858,1.589103164,2.45E+11,22931.2746,G.I. Generation,10697858,102
29481,Ecuador,2020,male,75+ years,43.0,17588595,0.244476605,98808010000,5600.389615,G.I. Generation,17588595,29
29484,Estonia,2020,male,75+ years,28.0,1329522,2.106020058,30650285472,23027.027000000002,G.I. Generation,1329522,31
29486,Georgia,2020,male,75+ years,23.0,3722716,0.617828489,15846489611,4266.690795,G.I. Generation,3722716,35
29487,Germany,2020,male,75+ years,1495.0,83160871,1.7977204690000002,3.85E+12,46208.429469999995,G.I. Generation,83160871,36
29490,Guatemala,2020,male,75+ years,9.0,16858333,0.053386061,77604632171,4603.3396170000005,G.I. Generation,16858333,39
29492,Iceland,2020,male,75+ years,0.0,366463,0.0,21718075725,59270.18005,G.I. Generation,366463,42
29498,Kazakhstan,2020,male,75+ years,76.0,18755666,0.405210884,1.71E+11,9122.23343,G.I. Generation,18755666,48
29501,Latvia,2020,male,75+ years,39.0,1900449,2.052146624,33707320816,17726.252940000002,G.I. Generation,1900449,52
29503,Lithuania,2020,male,75+ years,63.0,2794885,2.25411779,56546957475,20233.64135,G.I. Generation,2794885,53
29507,Mauritius,2020,male,75+ years,3.0,1265740,0.23701550100000002,10920606198,8627.843157,G.I. Generation,1265740,58
29508,Mexico,2020,male,75+ years,183.0,125998302,0.145240053,1.07E+12,8329.271313,G.I. Generation,125998302,59
29510,Netherlands,2020,male,75+ years,137.0,17441500,0.7854829000000001,9.14E+11,52397.11671,G.I. Generation,17441500,62
29512,North Macedonia,2020,male,75+ years,14.0,2072531,0.675502562,12263710123,5917.262575,G.I. Generation,2072531,103
29525,Serbia,2020,male,75+ years,158.0,6899126,2.290145158,53335016425,7720.510572,G.I. Generation,6899126,81
29527,Singapore,2020,male,75+ years,26.0,5685807,0.457278976,3.40E+11,59797.752179999996,G.I. Generation,5685807,83
29529,Slovenia,2020,male,75+ years,75.0,2102419,3.567319359,53589609581,25517.33067,G.I. Generation,2102419,85
29531,Spain,2020,male,75+ years,590.0,47365655,1.245628293,1.28E+12,27063.193919999998,G.I. Generation,47365655,87
29539,United States of America,2020,male,75+ years,1495.0,331501080,0.450978923,2.10E+13,63593.443620000005,G.I. Generation,331501080,104
29543,Argentina,2019,male,75+ years,189.0,44938712,0.420572801,4.52E+11,10056.63794,G.I. Generation,44938712,3
29544,Armenia,2019,male,75+ years,15.0,2820602,0.531801367,13619291361,4604.646324,G.I. Generation,2820602,4
29545,Australia,2019,male,75+ years,180.0,25340217,0.7103333009999999,1.39E+12,54875.28596,G.I. Generation,25340217,6
29546,Austria,2019,male,75+ years,240.0,8879920,2.7027270519999997,4.45E+11,50114.40111,G.I. Generation,8879920,7
29549,Brazil,2019,male,75+ years,481.0,211782878,0.22711939899999997,1.88E+12,8897.552966,G.I. Generation,211782878,16
29550,Brunei Darussalam,2019,male,75+ years,0.0,438048,0.0,13469422959,31085.96193,G.I. Generation,438048,105
29551,Bulgaria,2019,male,75+ years,91.0,6975761,1.30451717,68915416142,9879.268533,G.I. Generation,6975761,17
29552,Canada,2019,male,75+ years,208.0,37601230,0.553173394,1.74E+12,46338.34096,G.I. Generation,37601230,19
29555,Colombia,2019,male,75+ years,99.0,50187406,0.197260643,3.23E+11,6424.979492,G.I. Generation,50187406,21
